,,,,,,,,,,
,37,shandy,よし！じゃあ、離すわよー！３、２、１、さあ！,,,R,normal,,,22
,38,era,ふぁ！まぶし...ほえ...！？わあー...！,,,L,normal,,,23
,39,shandy,・・・どう？,,,R,normal,,,6
,40,era,すごい、すごーい....おっきいー...。わあぁーーー...。,,,L,normal,,,31
,41,shandy,そうでしょー！ここがアキュエリよ！,,,R,normal,,,17
,42,era,すっごーい...こんなにおっきな街があるんだぁ...。,,,L,normal,,,27
,43,orend,だーろー。,,,R,normal,,,5
,44,era,・・・すごいね、ヴェル。,,,L,normal,,,12
,45,volcus,・・・ふむ。,,,R,normal,,,6
,46,era,はぁ....わわ！見て！車が街を走ってるよ！,,,L,normal,,,22
,47,shandy,そうね。アキュエリはとても広いからね。街中(まちなか)で貨物用車が走ってるわ。端から端まで、それでも２日はかかるのよ。,,,R,normal,,,59
,48,era,わぁ....！ね！あれは？,,,L,normal,,,13
,49,shandy,あれは人専用移送車よ。魔導移送車の一つで、たくさんの人が乗れるのよ。,,,R,normal,,,34
,50,era,へぇ〜...！ねぇねぇ！街の中にあんなに川がある！なんで？,,,L,normal,,,29
,51,orend,それは運河さ！昔は船を使って物を運んでたらしいぜー！最近は車が多いけどなー！,,,R,normal,,,38
,52,era,へぇ〜！あ！あれは！？...でっかーい建物ー...。あれは、教会？,,,L,normal,,,33
,53,volcus,ふむ。アキュエリは人族の神が神代に建てた大聖堂を中心に発展した商業都市である。,,,L,normal,,,39
,54,shandy,そう。戦争でも、唯(ただ)の一度も傷つくことのなかった、私たちにとっての希望の街。,,,R,normal,,,41
,55,era,へぇ〜。,,,L,normal,,,4
,56,shandy,そ・れ・と。,,,R,normal,,,6
,57,era,それと？,,,L,normal,,,4
,58,shandy,がっぽり儲けられるって意味でも、希望の街！,,,R,normal,,,21
,59,orend,はっはっは！シャンディはがめついなぁ。,,,R,normal,,,19
,60,shandy,現実的、って言ってくれるかしら。,,,R,normal,,,16
,61,orend,はっはっは！ソーリーソーリー。貴族や金持ちはもちろん、商業で成功を夢見る夢想家が集まる、,,,R,normal,,,44
,61,orend,俺たちみーんな、エーブリワンの夢と希望の街！そ・れ・がー、アキュエリさぁ！,,,R,normal,,,37
,62,era,へー！,,,L,normal,,,3
,63,shandy,綺麗でしょー！,,,R,normal,,,7
,64,era,うん！きれー...,,,L,normal,,,9
,65,volcus,ふむ。,,,R,normal,,,3
,66,era,・・・ヴェル。ありがと。,,,L,normal,,,12
,67,volcus,・・・ふむ。かまわん。,,,R,normal,,,11
,68,era,にへへ。,,,L,normal,,,4
,69,volcus,・・・そなたが喜ぶのであれば。,,,R,normal,,,15
,70,era,え...?う...にへへ。,,,L,smile,,,13
,71,orend,おんや〜？おやおやー？ヴェルゥゥゥゥ。,,,R,normal,,,19
,72,volcus,茶化すな。,,,L,normal,,,5
,73,shandy,っさ！ここで問題です。,,,R,normal,,,11
,74,era,もんだい？,,,L,normal,,,5
,75,shandy,っそ！アキュエリって名前の意味は、なんでしょー！,,,R,normal,,,24
,76,era,えー！うーん...なんだろー...,,,L,normal,,,17
,77,volcus,ふむ。,,,L,normal,,,3
,78,era,うーん...ねぇ、ヴェルは知っているの？,,,L,normal,,,20
,79,volcus,うむ。,,,L,normal,,,3
,80,era,そっか、うーん...,,,L,normal,,,10
,81,orend,はっはっは！で、アンサーはなんでしょー？ギブギーブ！,,,R,normal,,,26
,82,shandy,答えはね、披露宴って意味なの。,,,R,normal,,,15
,83,era,披露宴？,,,L,normal,,,4
,84,orend,そうさー！世界で一番立派な大聖堂で男女が愛を誓い、そしてえ！繁栄の神様に末代まで発展(はってん)をお祈りするのさー！,,,R,normal,,,58
,85,shandy,っそ。そのあとは賑やかな街で一晩中祝い合うの。そんな様子から、披露宴って名前がついたのよ。素敵でしょー！,,,R,normal,,,52
,86,era,わぁあー。すてきー。,,,L,normal,,,10
,87,volcus,ふむ。,,,L,normal,,,3
,88,era,ねぇヴェル、私もあそこで結婚式できるかな？,,,L,normal,,,21
,89,volcus,・・・ふ、ふむ。,,,L,normal,,,8
,90,orend,およよ？ヴェル、困ってるのかなー！？はっはっは！,,,R,normal,,,24
,91,shandy,ふふふ。,,,R,normal,,,4
,92,era,ね、人族の神様と繁栄の神様って、誰？,,,L,normal,,,18
,93,volcus,ふむ。いずれともギルディだ。,,,R,normal,,,14
,94,era,そっか...。ねぇ？ギルディは金と権力の神様じゃないの？,,,L,normal,,※疑問顔,28
,95,volcus,そうだ。それも一つの見方である。,,,R,normal,,,16
,96,orend,・・・あっはっはー...そりゃ気になるよなー。,,,R,normal,,,23
,97,shandy,そっか...あなた達にとっては仇（かたき）だものね...。,,,R,normal,,,29
,98,orend,・・・あー、んー...俺は嫌いじゃないけどなぁ！,,,R,normal,,,24
,99,era,そ、そうなの？オレンドはなんで嫌いじゃないの？,,,L,normal,,,23
,100,orend,んー。ずーっと戦ってたけどさ。人になってみて、こーんなすんげー街を見て気づいたのさ！,,,R,normal,,,42
,101,era,何に気づいたの？,,,L,normal,,,8
,102,orend,あー、なんだ、上手いことは言えないんだけどさ、そいつにもきっと大切なものがあるんだってことさ。,,,R,normal,,,47
,102,orend,俺は人じゃないけどな！それに...。,,,R,normal,,,18
,103,shandy,それに？,,,R,normal,,,4
,104,orend,あー、あっはっはー！魔王に勝ってんだ！ほんとにすんげーやつなんだろうなぁってよ！,,,R,normal,,,40
,105,volcus,・・・ふむ。そうであろう。,,,R,normal,,,13
,106,shandy,・・・あ、あなた、それはちょっとデリカシーがないんじゃないかしら...。,,,R,normal,,,36
,107,volcus,・・・かまわん。,,,L,normal,,,8
,108,era,ヴェル...,,,L,normal,,,6
,109,volcus,イーラよ。,,,R,normal,,,5
,110,era,なに？,,,L,normal,,,3
,111,volcus,そなたは、良いのか。,,,R,normal,,,10
,112,era,うーん...ママのことは寂しいけど、会ったことがないからわからないの...だから、私もオレンドと一緒かな。,,,L,normal,,,53
,112,era,こーんなにすごい街を作った神様だもん。うん。人の神様だから、きっと人を守らないといけなかったんだと思うの。,,,L,normal,,,53
,113,volcus,・・・ふむ。そうか。,,,R,normal,,,10
,114,shandy,イーラちゃんは強いのね。,,,R,normal,,,12
,115,orend,おぉおぉおぉ！イィィィィィィラちゃああん！,,,R,normal,,,21
,116,era,わ！ふぁ！,,,L,normal,,,5
,117,volcus,・・・ふむ。して、興行の予定はどうなっておる？,,,L,normal,,,23
,118,shandy,えっと、３日後から４日間。中心街にある大劇場を取ってあるわ。,,,R,normal,,,30
,119,volcus,どの程度の客が入るのだ。,,,L,normal,,,12
,120,shandy,えっと...１０００人くらいかしら。,,,R,normal,,,18
,121,volcus,・・・ほ、ほう。,,,L,confuse,,,8
,122,era,・・・ヴェル、緊張してるの？,,,L,normal,,,14
,123,volcus,・・・そうだ。,,,L,confuse,,,7
,124,orend,はっはっはー！そりゃそうだろー！今までの公演とは桁が１つ、下手すりゃ２つ違うからなー！,,,R,normal,,,43
,125,era,へー....１０００人も...すごーい...,,,L,normal,,,22
,126,shandy,うふふ。さーて、頑張らなきゃね。,,,R,normal,,,16
,127,orend,おおよ！さーてさて、忙しくなるぜえー！ビジービジー！帰って支度だー！いくぞー！ものどもー！はっはー！,,,R,normal,,,50
,128,volcus,ふむ。,,,L,confuse,,,3
,129,era,ヴェル、大丈夫？,,,R,normal,,,8
,130,volcus,・・・どうした、イーラよ。,,,L,normal,,,13
,131,era,なんか、歩き方が...変だから...。,,,R,normal,,,19
,132,volcus,・・・ふむ。大丈夫だ。最善を尽くすこととする。,,,L,normal,,,23
,133,era,・・・にへへ、ヴェルがんばってね！,,,R,normal,,,17
,,,,,,,,,,0
,2,volcus,（Ｍ）戻ってからは皆で忙しなく、劇場の設営、リハーサルを進めていく。,,,L,normal,037_Acuelli_theate,場面切り替え/背景切り替え/BGM切り替え(Funky_droll_street),34
,3,,ーー演劇の準備をバタバタと進める。（テンポ上げて頑張ってください。）,,,,,,,34
,4,orend,おーらい！おーらい！あー、ちょっと右だなぁー！おーし、おーし！そこ！おっけー！,,,L,normal,,,39
,5,shandy,座長、準備の状況は？,,,R,normal,,,10
,6,orend,んー！順調、オールライト！俺にしては、珍しくなぁー！,,,L,normal,,,26
,7,shandy,そうですか。あ、ヴェルさん。その荷物はそこにおいてください。,,,R,normal,,,30
,8,volcus,うむ。,,,L,normal,,,3
,9,shandy,しっかし、ヴェルさん、助かっちゃうわー！,,,R,normal,,,20
,10,volcus,ふむ。,,,L,normal,,,3
,11,shandy,あなたどれだけ力もちなのよ！どのくらいまで持てるの？,,,R,normal,,,26
,12,volcus,ふむ。わからぬ。限（かぎ）りまで物を手にしたことがないゆえ。,,,L,normal,,,30
,13,shandy,おぉー！すっごーい！,,,R,normal,,,10
,14,era,シャンディー！これでいい？,,,L,normal,,,13
,15,shandy,小道具さん、ありがとう。うん、大丈夫！,,,R,normal,,,19
,16,era,こ、小道具さん？,,,L,normal,,,8
,17,orend,はっはっはー！シャンディは仕事になると人が変わるよなぁー！,,,R,normal,,,29
,18,shandy,あら。ごめんね、イーラちゃん。ありがとう。,,,R,normal,,,21
,19,orend,あっはっは！(他のメンバーに向かって)よーし、そうそう！照明そんな感じ！いいねー！グッドグッドー！,,,R,normal,,,49
,20,shandy,あ！そうだ、動力源の魔鉱石(まこうせき)が４日分もなかったと思うから買い出しに行ってくるわね。,,,R,normal,,,47
,21,orend,はいよー！あ、イーラ！そこの縄をこっちにくれるかーい！,,,R,normal,,,27
,22,era,はーい！,,,L,normal,,,4
,23,orend,さんきゅーなぁ！,,,R,normal,,,8
,24,shandy,じゃあ、ヴェルさんもう少し荷物持ち手伝ってもらえるかしら。,,,R,normal,,,29
,25,volcus,うむ。かまわん。,,,L,normal,,,8
,26,orend,おーい、下誰かいるかー！うーし、縄おろすぜー！,,,R,normal,,,23
,27,shandy,あ、ちょっと待ってね...。(他のメンバーに向かって),,,R,normal,,,27
,,shandy,誰かー！ここ塗り漏らしあるから美術さんに伝えてもらえるかしらー！よし！さ、行きましょう。,,,R,smile,,,44
,29,volcus,（Ｍ）またたく間に空の劇場が舞台へと変わっていく。見事なものだ。,,,L,normal,,,32
,31,,ーー舞台が出来上がって劇場の楽屋で休憩に入る,,,,,024_rest_rooms,場面切り替え/背景切り替え(もっと楽屋っぽい絵がほしいかも),22
,32,era,ふえー。疲れたー。,,,L,normal,,,9
,33,volcus,ふむ。イーラよ。これを。差し入れとのことだ。,,,R,normal,,,22
,34,era,ねぇ、これなーに？,,,L,normal,,,9
,35,volcus,ふむ。エピという。(フランスパンの一つ),,,R,normal,,,20
,36,era,へぇ〜！,,,L,normal,,,4
,37,volcus,麦穂(むぎほ)の形をしたかた焼きのパンだ。手にしやすい形ゆえ、支度の時などに好まれるのだ。,,,R,normal,,,45
,38,era,どうやって食べるの？,,,L,normal,,,10
,39,volcus,ふむ。固く焼いてあるゆえ、勇ましく噛み付くのだ。がぶっ！(豪快に食いちぎって、もぐもぐ、ごっくん)こうである。,,,R,normal,,,55
,40,era,へぇー！やってみるね！あーーがぶっ！,,,L,normal,,,18
,41,era,ん、ん、,,,L,normal,,,4
,42,era,んーー！(噛みちぎれない),,,L,confuse,,,13
,43,volcus,ふむ。,,,R,normal,,,3
,44,era,うー...うー！（食いちぎって、もぐもぐもぐもぐもぐごっくん）おいしー！あー..がぶっ！,,,L,normal,,,44
,45,volcus,ふむ。焦らぬことだ。,,,R,normal,,,10
,46,era,あー...がぶっ！（もぐもぐ）,,,L,normal,,,15
,47,volcus,・・・ふむ。(食べ物を配っている人に)すまんが、こちらにも一つ水をもらえるか。,,,R,normal,,,39
,48,era,あー...がぶっ！（もぐもぐ）あー...がぶう！...！？.,,,L,normal,,,30
,49,era,.んぐぅ！んー！んー！,,,L,confuse,,,11
,50,volcus,ふむ。...イーラよ、水だ。,,,R,normal,,,14
,51,era,んっ！んっ！(水を飲む)...ぷはぁ！助かったぁ...ヴェル、ありがとー...,,,L,normal,,,39
,52,volcus,ふむ...焦らぬことだ。,,,R,normal,,,12
,53,era,てへへー...。,,,L,normal,,,8
,54,,ーー休憩が終わるか、終わらないかくらいのタイミングで少ししてシャンディが来る,,,,,,,38
,55,shandy,さ！みんな、リハーサルやるわよー！後ちょっと！頑張りましょう。,,,R,normal,,,31
,56,volcus,ふむ。,,,L,normal,,,3
,57,era,ヴェルがんばれー！,,,R,normal,,,9
,58,volcus,ふむ...。イーラよ。そなたも共に来ると良い。,,,L,normal,,,23
,59,era,ふぇ？,,,R,normal,,※疑問顔,3
,60,volcus,イーラの渾身の処女作だ。,,,L,normal,,,12
,61,era,・・・いいの？邪魔にならないかな...。,,,R,normal,,※疑問顔,20
,62,orend,はっはっはー！なるわけないだろう！当然さ！,,,R,normal,,,21
,63,era,わっわ！？,,,L,confuse,,,5
,64,orend,脚本家は演者とおんなじだけ立派さ！グッドグッドー！,,,R,normal,,,25
,65,era,そうなの？,,,L,normal,,※疑問顔,5
,66,orend,はっはっはー！そうさ！脚本家だけじゃないさ！みーんな！おんなじだけ立派さ！,,,R,normal,,,37
,67,era,でも...,,,L,normal,,,5
,68,orend,シャイガールだなぁ！舞台だって、１番にイーラにみて欲しいって言ってたぜー！,,,R,normal,,,37
,69,era,本当？,,,L,normal,,,3
,70,orend,ほんと！ほんとさあ！,,,R,normal,,,10
,71,era,・・・そっか。そっか！,,,L,normal,,,11
,72,volcus,ふむ。,,,R,normal,,,3
,73,era,いく！私もみる！,,,L,normal,,,8
,74,orend,はっはっはー！よっしゃー！見に行こーぜー！ごーごー！,,,R,normal,,,26
,76,,ーー劇場に入る。,,,,,043_Acuelli_theate2,,8
,77,shandy,イーラちゃんどうぞー。,,,R,normal,,,11
,78,era,わぁー！すごい...！,,,L,normal,,,11
,79,volcus,ふむ。,,,R,normal,,,3
,80,orend,ははは！脚本家のイーラ先生！この舞台はどーおですかー！,,,R,normal,,,27
,81,era,わあー！,,,L,normal,,,4
,82,volcus,ほう。,,,R,normal,,,3
,83,orend,はっはっはー！俺達の過去最高の出来！ベストさあ！,,,R,normal,,,24
,84,era,わー...ぐす...,,,L,cry,,,10
,85,orend,およ？,,,R,normal,,,3
,86,shandy,ちょっと座長！そんなところで...ってイーラちゃん...,,,R,normal,,,28
,87,era,・・・ぐす...すごい...ぐす...,,,L,cry,,,19
,88,orend,そうだろそうだろー。すげーだろおー！,,,R,normal,,,18
,89,era,ぐす...うん...ひっく.うん...,,,L,cry,,,19
,90,shandy,イーラちゃん...（抱きしめて）ありがとう、喜んでくれて。,,,R,normal,,,29
,91,era,ぐす...うん...ひっく、うん...,,,L,cry,,,19
,92,shandy,すごいでしょう。,,,R,normal,,,8
,93,era,ぐす...うん...ひっく.うん...,,,L,cry,,,19
,94,shandy,みーんなの力をあわせたらね。なんだってできるのよ。,,,R,normal,,,25
,95,era,ひっく...うん。わたし...わたし...本当にオレンドとシャンディと一緒で...一緒で...ひっく,,,L,cry,,,50
,96,shandy,うん。,,,R,normal,,,3
,97,era,ぐす...楽しかった...！楽しかったぁー...！,,,L,cry,,,25
,98,shandy,うん。そうね。私たちも楽しかったわ。,,,R,normal,,,18
,99,era,・・・ふぇえええ....,,,L,cry,,,12
,100,orend,あっはっは...そんな喜んでもらえると、なんか、照れるなぁ。,,,R,normal,,,30
,101,era,・・・オレンドおお、シャンディー。ありがとおお。,,,L,cry,,,24
,102,shandy,いいのよ。こちらこそ脚本を頑張って描いてくれてありがとう。,,,R,normal,,,29
,103,era,うん...うん....ぐす...。,,,L,cry,,,17
,104,volcus,ふむ....。泣くなイーラよ。,,,R,normal,,,15
,105,era,ぐす...ふぇ...ぐす...ヴェル...。,,,L,cry,,,22
,106,volcus,しかと見届けるのだ。そなたのために努めた者共の忠義を。,,,R,normal,,,27
,107,era,う...ぐす...,,,L,cry,,,9
,108,shandy,ヴェルさん...,,,R,normal,,,8
,109,volcus,そしてその忠義に答えるのだ。王たるもの泣くのは最後と決まっておる....。皆が待っておろう。,,,R,normal,,,46
,110,era,・・・ヴェル...(目をぬぐって)うん、私...ちゃんと見る...。ちゃんとみて、今からでも、もっと良い演劇にする！,,,L,cry,,,58
,111,orend,およよ？はっはっは！,,,R,normal,,,10
,112,shandy,・・・ふふふ。,,,R,normal,,,7
,113,orend,おっしゃー。やるかねー！気分はさいこーだぜー！グッドグッドー！,,,R,normal,,,31
,114,volcus,ふむ。では私も演者の一人なのでな。イーラよ。私がタコのようになっていないか見ておいてくれ。,,,R,normal,,,45
,115,era,うん！ありがと！ヴェル！,,,L,normal,,,12
,116,volcus,ふむ。,,,R,normal,,,3
,117,era,ね！ヴェルは何役なの？,,,L,normal,,,11
,118,volcus,・・・ふむ。ヴォルカスという。魔王である。,,,R,normal,,,21
,119,orend,おーし！ばっちり決めてやろーぜー！,,,R,normal,,,17
,120,shandy,じゃー！みんなー！深呼吸してー！落ち着くのよー！バタバタのまま演技に入ったらだめよ！すーはーすーはー。,,,R,normal,,,51
,,shandy,落ち着いてー、リラックスしてー。すーはーすーはーふぅー。はい！じゃあ、ワンシーンずつ確認していくわよー！,,,R,normal,,,52
,122,,ーー演劇当日、イーラ開演のアナウンスをする。,,,,,,拍手のSE/BGM切り替え(森のカフェにようこそ),22
,123,era,劇場に訪れてくれた皆さん初めまして。私は魔王の娘イーラです。今日、この劇場で皆さんに会えたことを心から嬉しく思います。,,,L,normal,,,59
,123,era,それと、どうか、怒らないでください。私は、ちょうど戦いが終わった後、生まれ、ひっそりと人の街で育ってきました。,,,L,normal,,,55
,123,era,戦いは知りません。きっと無責任だと怒る人がいるかもしれません。そうです。本当にごめんなさい。,,,L,normal,,,46
,123,era,いくつかの人の街をみて、私は皆さんをとても尊敬しています。みんな毎日を頑張って、こんなに綺麗な街があって、,,,L,normal,,,53
,123,era,こんなに平和な世界を作って、その世界はこんなにたくさんの笑顔に溢れています。,,,L,normal,,,38
,,era,ちょっと冒険しただけですが、たーくさんの宝物と私は出会いました。,,,L,normal,,,32
,124,era,話は変わりますが、私には母がいません。戦いの最中(さなか)、亡くなったそうです。,,,L,normal,,,40
,124,era,そうです、というのは実際にあったことがないからです。生前はトレジャーハンターをしていました。,,,L,normal,,,46
,124,era,そして母は皆さんと同じ普通の人間の女性でした。,,,L,normal,,,23
,124,era,その女性が戦争の中で魔王の城へ行き、魔王の心を射止め、そして亡くなるまでの、数奇（すうき）な物語を、演劇にしました。,,,L,normal,,,58
,124,era,わがままなお願いですが、ぜひみなさま、変わり者の母と、母を愛した魔王とその友達の物語を覚えて帰ってくれたら、,,,L,normal,,,54
,,era,そして、あなたの大切なものをより愛しく思ってもらえたら、私は幸せです。,,,L,normal,,,35
,125,era,それでは、長くなりましたが、ご来場の皆さん、演劇の世界へいってらっしゃい。,,,L,normal,,,37
,127,,ーーただ君だけを、守りたいと願う〜開演〜,,,,,,,20
